tconst,titleType,originalTitle,isAdult,startYear,genres,averageRating,numVotes
tt0061420,movie,The Born Losers,0,1967,"Action,Drama,Thriller",5.9,2680
tt0765451,movie,Fugitive Pieces,0,2007,Drama,6.9,2680
tt2517300,movie,The Suicide Theory,0,2014,Drama,6.5,2680
tt12109842,movie,Trump Card,0,2020,Documentary,4.6,2680
tt6175486,movie,Demons,0,2017,Horror,3.7,2680
tt5082670,movie,Amar Akbar Anthony,0,2015,"Comedy,Crime,Drama",6.6,2679
tt9526784,movie,Sniegu juz nigdy nie bedzie,0,2020,"Comedy,Drama,Mystery",6.5,2679
tt12397078,movie,Gu wei,0,2020,Drama,7.2,2679
tt0119746,movie,The Myth of Fingerprints,0,1997,"Comedy,Drama,Romance",6.0,2679
tt0060095,movie,Alvarez Kelly,0,1966,"Drama,Western",6.3,2679
tt0069833,movie,Valdez il mezzosangue,0,1973,"Action,Adventure,Drama",6.0,2679
tt4374286,movie,Mulgoe,0,2018,"Action,Fantasy,Horror",6.1,2678
tt1155650,movie,Gekijô ban Kara no kyôkai: Dai isshô - Fukan fûkei,0,2007,"Action,Animation,Crime",6.9,2678
tt0075144,movie,The Ritz,0,1976,Comedy,6.9,2678
tt10015286,movie,The Ringmaster,0,2019,Documentary,6.6,2678
tt1174693,movie,The Four-Faced Liar,0,2010,"Comedy,Drama,Romance",5.6,2678
tt0062190,movie,The Reluctant Astronaut,0,1967,"Comedy,Family,Sci-Fi",6.2,2677
tt28306747,movie,Ras Bras,0,2023,"Comedy,Thriller",6.1,2677
tt10204940,movie,Donne-moi des ailes,0,2019,"Adventure,Drama,Family",7.3,2677
tt5458566,movie,Dræberne fra Nibe,0,2017,"Comedy,Crime,Drama",5.3,2677
tt1762300,movie,One Life,0,2011,"Documentary,Family",7.9,2677
tt8092888,movie,Roll Red Roll,0,2018,"Crime,Documentary",7.1,2676
tt0448909,movie,Kummelin Jackpot,0,2006,Comedy,6.3,2676
tt0491977,movie,Dolap Beygiri,0,1982,"Comedy,Drama",7.2,2676
tt4307692,movie,Traumfrauen,0,2015,Comedy,5.4,2676
tt0101588,movie,City of Hope,0,1991,"Crime,Drama",7.3,2676
tt0091943,movie,Sherman's March,0,1985,"Biography,Comedy,Documentary",7.2,2676
tt7519174,movie,Of Fathers and Sons - Die Kinder des Kalifats,0,2017,"Documentary,War",7.3,2676
tt0765849,movie,Unser täglich Brot,0,2005,Documentary,7.6,2675
tt10611372,movie,Minha Mãe é uma Peça 3: O Filme,0,2019,Comedy,7.1,2675
tt1288571,movie,Shank,0,2009,Drama,6.2,2674
tt3367686,movie,A Perfect Vacation,0,2015,"Action,Horror,Mystery",3.5,2674
tt1158936,movie,Eden à l'Ouest,0,2009,Drama,6.8,2674
tt8959680,movie,Yi miao zhong,0,2020,"Comedy,Drama,History",7.1,2673
tt0111549,movie,Uncovered,0,1994,"Mystery,Thriller",5.7,2673
tt1084955,movie,Falling Up,0,2009,"Comedy,Drama,Romance",5.6,2673
tt2094854,movie,Inkaar,0,2013,"Drama,Romance,Thriller",6.1,2673
tt5457840,movie,Krishna Gaadi Veera Prema Gaadha,0,2016,"Action,Comedy,Romance",7.4,2673
tt0078836,movie,Bear Island,0,1979,"Action,Adventure,Mystery",5.8,2673
tt2224167,movie,El-Maslahah,0,2012,"Action,Crime,Drama",7.0,2672
tt6097918,movie,Munthirivallikal Thalirkkumbol,0,2017,"Comedy,Romance",6.9,2672
tt3211400,movie,A cambio de nada,0,2015,Drama,6.5,2672
tt3198698,movie,Gekijôban Hunter x Hunter: The Last Mission,0,2013,"Action,Adventure,Animation",6.6,2672
tt5280626,movie,Den unge Zlatan,0,2015,"Biography,Documentary,Sport",6.6,2671
tt0455915,movie,Black Irish,0,2007,Drama,6.9,2671
tt21397580,movie,Suitable Flesh,0,2023,"Horror,Thriller",5.3,2670
tt4357170,movie,A la mala,0,2015,Comedy,6.3,2670
tt1457766,movie,The Kings of Mykonos,0,2010,Comedy,4.5,2669
tt9646548,movie,Açela,0,2020,"Adventure,Animation,Comedy",2.7,2669
tt10256570,movie,La dea fortuna,0,2019,Drama,6.7,2669
tt0205190,movie,Kruimeltje,0,1999,"Drama,Family",6.4,2669
tt6208104,movie,Baradaram Khosro,0,2016,Drama,6.8,2668
tt0375093,movie,Srabon Megher Din,0,1999,"Drama,Romance",8.6,2668
tt0483022,movie,Kamome shokudô,0,2006,"Comedy,Drama",7.2,2668
tt2336960,movie,Inch'Allah,0,2012,Drama,6.8,2668
tt0076452,movie,News from Home,0,1976,Documentary,7.3,2668
tt0454914,movie,Ru guo · Ai,0,2005,"Drama,Musical,Romance",6.8,2667
tt11377298,movie,Castle Falls,0,2021,"Action,Thriller",5.2,2667
tt0156639,movie,The Big Tease,0,1999,Comedy,6.2,2667
tt17069062,movie,Craving,0,2023,"Crime,Horror,Thriller",5.1,2667
tt0356159,movie,Hellbent,0,2004,"Horror,Thriller",5.5,2667
tt9430780,movie,Bell Bottom,0,2019,"Comedy,Drama,Thriller",8.2,2667
tt10556320,movie,Sator,0,2019,Horror,5.1,2666
tt0109000,movie,00 Schneider - Jagd auf Nihil Baxter,0,1994,Comedy,6.9,2666
tt2275813,movie,Ljudozder vegetarijanac,0,2012,"Crime,Drama",7.1,2666
tt0073233,movie,Keetje Tippel,0,1975,Drama,6.7,2666
tt10545696,movie,Maigret,0,2022,"Crime,Drama",5.9,2666
tt0328720,movie,The Collingswood Story,0,2002,"Horror,Mystery,Thriller",5.2,2666
tt0120357,movie,Touch,0,1997,"Comedy,Drama,Romance",5.6,2665
tt0110908,movie,Psy 2. Ostatnia krew,0,1994,"Action,Crime,Drama",6.7,2665
tt8338076,movie,Queen Bees,0,2021,"Comedy,Drama,Romance",6.2,2665
tt0078474,movie,Warlords of Atlantis,0,1978,"Adventure,Fantasy,Sci-Fi",5.5,2665
tt0091019,movie,Every Time We Say Goodbye,0,1986,"Drama,Romance,War",5.8,2665
tt0094901,movie,Compagni di scuola,0,1988,"Comedy,Drama,Romance",7.2,2665
tt6244196,movie,Elvis Presley: The Searcher,0,2018,"Biography,Documentary,Music",7.7,2664
tt2967856,movie,Un día más con vida,0,2018,"Animation,Biography",7.3,2664
tt0317171,movie,Sud sanaeha,0,2002,"Drama,Romance",6.9,2664
tt0242150,movie,Xchange,0,2001,"Sci-Fi,Thriller",5.5,2664
tt0086874,movie,L'allenatore nel pallone,0,1984,"Comedy,Sport",6.9,2664
tt1596753,movie,Salinger,0,2013,Documentary,6.7,2663
tt1583323,movie,Miesten vuoro,0,2010,Documentary,7.8,2663
tt0142249,movie,Dragon Ball - Doragon bôru: Majinjô no nemuri hime,0,1987,"Action,Adventure,Animation",6.6,2663
tt0255321,movie,Liam,0,2000,Drama,6.9,2663
tt0819765,movie,Gau ngao gau,0,2006,"Action,Crime,Drama",6.5,2663
tt0065537,movie,Change of Habit,0,1969,"Crime,Drama,Music",6.0,2663
tt1082577,movie,Deadly Impact,0,2010,"Action,Crime,Thriller",5.2,2662
tt3283556,movie,Land Ho!,0,2014,"Adventure,Comedy",6.0,2662
tt2396690,movie,Barbie: The Princess & the Popstar,0,2012,"Animation,Family,Musical",5.8,2662
tt0065233,movie,Yuke yuke nidome no shojo,0,1969,"Drama,Horror",7.1,2662
tt0074802,movie,Lipstick,0,1976,"Crime,Drama,Thriller",5.6,2662
tt8370274,movie,Behind the Trees,0,2019,"Horror,Mystery,Thriller",3.8,2662
tt1560950,movie,D@bbe 2,0,2009,Horror,3.0,2661
tt10451312,movie,Marco effekten,0,2021,"Crime,Thriller",5.3,2661
tt5832544,movie,Gautamiputra Satakarni,0,2017,"Action,History",6.3,2661
tt0365763,movie,Skenbart: En film om tåg,0,2003,"Comedy,Thriller",6.8,2661
tt0086981,movie,Bloodbath at the House of Death,0,1984,"Comedy,Horror",5.0,2661
tt4173170,movie,Ikitie,0,2017,"Drama,History",7.1,2661
tt10545704,movie,Adieu Monsieur Haffmann,0,2021,Drama,7.0,2661
tt0101268,movie,Across the Tracks,0,1990,"Drama,Sport",5.7,2661
tt0484368,movie,Sprængfarlig bombe,0,2006,"Comedy,Drama",6.0,2660
tt2414166,movie,Led Zeppelin: Celebration Day,0,2012,"Documentary,Music",8.7,2660
tt0137799,movie,Ground Control,0,1998,"Action,Adventure,Drama",5.7,2660
tt0114084,movie,Panther,0,1995,Drama,6.4,2660
tt0456041,movie,Anche libero va bene,0,2006,Drama,7.4,2660
tt0118043,movie,Der Unhold,0,1996,Drama,6.8,2659
tt1142972,movie,Detoroito Metaru Shiti,0,2008,"Comedy,Drama,Music",6.6,2659
tt6690234,movie,Sonsuz Ask,0,2017,"Drama,Romance",6.1,2659
tt0183503,movie,Me Myself I,0,1999,"Comedy,Romance",6.7,2659
tt0074964,movie,Nickelodeon,0,1976,Comedy,6.2,2659
tt0371939,movie,Secuestro express,0,2004,"Action,Crime,Drama",6.5,2659
tt1867101,movie,Terumae romae,0,2012,"Comedy,Fantasy,Sci-Fi",6.4,2659
tt0063634,movie,Speedway,0,1968,"Comedy,Musical,Romance",5.5,2658
tt1524539,movie,Harishchandrachi Factory,0,2009,"Biography,Comedy,Drama",8.4,2658
tt8676426,movie,The Fable,0,2019,"Action,Comedy",6.5,2658
tt1451762,movie,Tournée,0,2010,"Comedy,Drama",6.5,2658
tt21800162,movie,C'è ancora domani,0,2023,"Comedy,Drama",7.9,2657
tt0300957,movie,As perimenoun oi gynaikes!,0,1998,Comedy,7.7,2657
tt0071458,movie,Fontane Effi Briest,0,1974,"Drama,History",6.9,2657
tt0363292,movie,Sexo con amor,0,2003,"Comedy,Romance",6.2,2657
tt0059812,movie,A tizedes meg a többiek,0,1965,"Comedy,War",8.4,2657
tt0083591,movie,Attack Force Z,0,1981,"Action,Drama,History",5.4,2657
tt1667100,movie,La chance de ma vie,0,2010,"Comedy,Romance",6.1,2657
tt5226512,movie,Feed,0,2017,Drama,6.0,2657
tt0066040,movie,Mais ne nous délivrez pas du mal,0,1971,"Drama,Horror",6.7,2657
tt7427856,movie,The Carmilla Movie,0,2017,"Comedy,Horror,Romance",6.2,2657
tt5534122,movie,Alamet-i Kiyamet,0,2016,Horror,4.7,2656
tt0807028,movie,The Pool Boys,0,2009,Comedy,4.6,2656
tt0095756,movie,Not of This Earth,0,1988,"Comedy,Horror,Sci-Fi",4.9,2656
tt1997291,movie,Bi pooli,0,2009,"Comedy,Drama",6.3,2655
tt0276935,movie,Electric Dragon 80.000 V,0,2001,"Action,Fantasy,Sci-Fi",6.8,2655
tt0379357,movie,Los Angeles Plays Itself,0,2003,"Documentary,History",7.8,2655
tt11698662,movie,Fuimos canciones,0,2021,"Comedy,Music,Romance",5.4,2655
tt3503068,movie,Deadtectives,0,2018,"Comedy,Horror",5.9,2655
tt10196142,movie,Rahman 1400,0,2019,"Comedy,Drama",4.5,2655
tt6689014,movie,She Came to Me,0,2023,"Comedy,Drama,Romance",6.0,2655
tt0920473,movie,Un baiser s'il vous plaît,0,2007,"Comedy,Romance",6.7,2654
tt8236366,movie,The Shed,0,2019,"Drama,Horror",4.8,2654
tt6982104,movie,Metti la nonna in freezer,0,2018,Comedy,6.1,2654
tt10735686,movie,Toxikoma,0,2021,"Biography,Drama",7.0,2654
tt7689906,movie,Monsters and Men,0,2018,"Crime,Drama,Thriller",6.1,2654
tt0351459,movie,Os Normais: O Filme,0,2003,Comedy,6.7,2653
tt1456660,movie,Wu ren qu,0,2013,"Adventure,Crime,Drama",7.3,2653
tt0983990,movie,1971,0,2007,"Action,Drama,War",8.2,2653
tt0078062,movie,The Clonus Horror,0,1979,"Horror,Romance,Sci-Fi",4.0,2653
tt1726888,movie,Infancia clandestina,0,2011,Drama,7.0,2653
tt0780485,movie,Blood Car,0,2007,"Comedy,Horror",5.2,2653
tt0087263,movie,Firstborn,0,1984,"Drama,Thriller",6.2,2652
tt11833408,movie,The Minute You Wake up Dead,0,2022,"Drama,Mystery,Thriller",4.5,2652
tt18317064,movie,Tori et Lokita,0,2022,Drama,7.1,2652
tt8976832,movie,¿A quién te llevarías a una isla desierta?,0,2019,Drama,5.3,2652
tt10434142,movie,Las niñas,0,2020,Drama,6.4,2652
tt5031332,movie,McLaren,0,2017,"Biography,Documentary,Drama",7.3,2651
tt5699928,movie,Prey,0,2019,"Adventure,Horror,Mystery",4.6,2651
tt1381512,movie,Robo-geisha,0,2009,"Action,Comedy,Sci-Fi",5.2,2651
tt0270891,movie,Costa!,0,2001,"Comedy,Romance",4.6,2651
tt1737237,movie,Ren zai jiong tu,0,2010,Comedy,6.8,2651
tt3825738,movie,Scusate se esisto!,0,2014,"Comedy,Drama,Romance",6.4,2651
tt4057632,movie,Nous trois ou rien,0,2015,"Comedy,Drama",7.2,2651
tt1039995,movie,U Me Aur Hum,0,2008,"Drama,Romance",5.8,2651
tt0463381,movie,Transylvania,0,2006,Drama,6.7,2650
tt1746183,movie,Kochegar,0,2010,"Crime,Drama",6.6,2650
tt1022883,movie,Pig Hunt,0,2008,"Action,Horror,Thriller",4.7,2650
tt3265462,movie,Han Gong-ju,0,2013,Drama,7.2,2650
tt4303202,movie,American Wrestler: The Wizard,0,2016,"Drama,Sport",7.1,2650
tt2736932,movie,Sabit Kanca,0,2013,Comedy,3.1,2650
tt5758802,movie,"Literally, Right Before Aaron",0,2017,"Comedy,Drama",4.6,2650
tt0102816,movie,Ruan Ling Yu,0,1991,"Biography,Drama,Romance",7.4,2649
tt3914332,movie,(Dean),0,2016,"Comedy,Drama,Romance",6.3,2649
tt6628322,movie,Shang hai bao lei,0,2019,"Action,Sci-Fi",4.4,2649
tt0081363,movie,Postriziny,0,1981,Comedy,7.6,2649
tt5473090,movie,Swinging Safari,0,2018,"Comedy,Drama",5.6,2649
tt0168123,movie,Pitkä kuuma kesä,0,1999,"Comedy,Music",7.0,2649
tt2877104,movie,Ethir Neechal,0,2013,"Comedy,Romance,Sport",6.8,2648
tt21741272,movie,Prem Geet 3,0,2022,"Action,Romance",7.5,2648
tt19864958,movie,Maja Ma,0,2022,"Comedy,Drama",6.2,2648
tt10756374,movie,A Night of Horror: Nightmare Radio,0,2019,"Horror,Mystery",5.0,2648
tt9489598,movie,Our Ladies,0,2019,"Comedy,Drama",6.7,2648
tt0077421,movie,Despair,0,1978,"Drama,History",6.9,2648
tt0213985,movie,Partition,0,2007,"Drama,Romance",6.9,2647
tt0060097,movie,Amanti d'oltretomba,0,1965,Horror,5.7,2647
tt13491620,movie,Unpaused,0,2020,"Drama,Romance",7.0,2647
tt0278522,movie,Jodi No. 1,0,2001,"Comedy,Crime,Romance",5.8,2646
tt0065695,movie,L'Enfance-Nue,0,1968,Drama,7.5,2646
tt2496972,movie,Mali Budo,0,2014,"Comedy,Crime",6.2,2646
tt1521090,movie,Una vita tranquilla,0,2010,"Crime,Drama",6.8,2645
tt5066056,movie,The Wilde Wedding,0,2017,"Comedy,Romance",5.2,2645
tt1757800,movie,Mitt,0,2014,"Biography,Documentary,Family",6.8,2645
tt0071212,movie,Chi sei?,0,1974,Horror,4.7,2645
tt26612950,movie,Das Lehrerzimmer,0,2023,Drama,7.5,2645
tt0451021,movie,The Comedians of Comedy,0,2005,"Comedy,Documentary",7.2,2645
tt6422938,movie,Destruction Los Angeles,0,2017,"Action,Adventure,Thriller",3.8,2644
tt8811382,movie,Meeting Gorbachev,0,2018,"Biography,Documentary,History",7.2,2644
tt1205071,movie,Paintball,0,2009,"Action,Thriller",3.8,2644
tt1185371,movie,Corman's World: Exploits of a Hollywood Rebel,0,2011,Documentary,7.5,2644
tt8852558,movie,Mitron,0,2018,Comedy,6.9,2643
tt0106438,movie,Blue,0,1993,"Biography,Drama",7.3,2643
tt0363472,movie,Bewafaa,0,2005,"Drama,Romance",4.1,2643
tt0060668,movie,Marat/Sade,0,1967,"Drama,History,Music",7.5,2643
tt0129908,movie,Ernest in the Army,0,1998,"Comedy,Family,War",4.4,2643
tt0099701,movie,The Rift,0,1990,"Action,Adventure,Horror",4.7,2643
tt0061680,movie,Follow That Camel,0,1967,"Adventure,Comedy,Romance",6.0,2643
tt0486474,movie,Le serpent,0,2006,Thriller,6.5,2643
tt0099273,movie,City Life,0,1990,"Documentary,Drama",6.7,2642
tt1436572,movie,Café,0,2011,Drama,5.4,2642
tt0380689,movie,Seukaendeul - Joseon namnyeo sangyeoljisa,0,2003,Drama,6.9,2642
tt0114306,movie,Rumpelstiltskin,0,1995,"Comedy,Fantasy,Horror",4.5,2641
tt4145324,movie,Bound,0,2015,"Drama,Thriller",3.4,2641
tt0084776,movie,Tempest,0,1982,"Comedy,Drama,Fantasy",6.4,2641
tt3121332,movie,Nasty Baby,0,2015,Drama,5.7,2641
tt0079368,movie,Jesus,0,1979,"Biography,Drama,Family",7.1,2640
tt1597033,movie,Locked Down,0,2010,"Action,Crime,Thriller",4.2,2640
tt13885642,movie,Sabhaapathy,0,2021,"Comedy,Drama",5.7,2639
tt8482074,movie,Deniz ve Günes,0,2018,Drama,4.9,2639
tt0099310,movie,Coupe de Ville,0,1990,"Comedy,Drama",6.7,2639
tt6776572,movie,Aala Kaf Ifrit,0,2017,"Crime,Drama,Thriller",7.1,2639
tt7471004,movie,Aval,0,2017,Horror,6.7,2639
tt7689958,movie,Jane Fonda in Five Acts,0,2018,"Biography,Documentary",7.9,2638
tt1599296,movie,Going Down in LA-LA Land,0,2011,"Comedy,Drama,Romance",6.2,2638
tt0072368,movie,"Vincent, François, Paul... et les autres",0,1974,Drama,7.3,2637
tt0074875,movie,Massacre at Central High,0,1976,"Drama,Horror,Thriller",6.1,2637
tt1609159,movie,Süskind,0,2012,"Biography,Drama,History",6.9,2637
tt13440294,movie,Jayanti,0,2021,Drama,8.2,2637
tt0071155,movie,The Apprenticeship of Duddy Kravitz,0,1974,"Comedy,Drama",6.8,2636
tt7231546,movie,Kayamkulam Kochunni,0,2018,"Action,Drama,History",6.8,2636
tt5187886,movie,Abracadabra,0,2017,"Comedy,Drama,Fantasy",5.7,2636
tt1587877,movie,Tout ce qui brille,0,2010,Comedy,6.1,2636
tt3802668,movie,Govindudu Andari Vaadele,0,2014,"Action,Drama",5.7,2636
tt0769499,movie,Aathi,0,2006,"Action,Drama,Thriller",4.4,2636
tt0084358,movie,Mortelle randonnée,0,1983,"Crime,Mystery,Romance",7.0,2635
tt1417067,movie,Cirkus Columbia,0,2010,"Comedy,Drama,Romance",7.2,2635
tt2382422,movie,Jacky au royaume des filles,0,2014,Comedy,6.1,2634
tt15891396,movie,Tiku weds Sheru,0,2023,"Comedy,Drama,Romance",3.3,2633
tt8903840,movie,Alice et le maire,0,2019,"Comedy,Drama",6.4,2633
tt0491145,movie,Shadow Puppets,0,2007,"Horror,Thriller",4.8,2632
tt5938950,movie,Mystify: Michael Hutchence,0,2019,"Biography,Documentary,Music",7.3,2632
tt0095386,movie,Itinéraire d'un enfant gâté,0,1988,"Adventure,Comedy,Drama",6.9,2632
tt0417241,movie,Villain,0,2002,"Action,Drama,Thriller",7.1,2631
tt0336264,movie,Depuis qu'Otar est parti...,0,2003,Drama,7.5,2631
tt1185242,movie,Finding Bliss,0,2009,"Comedy,Romance",5.2,2630
tt10834986,movie,Gumnaami,0,2019,"Action,Drama,History",7.8,2630
tt1288645,movie,Pintu Terlarang,0,2009,"Horror,Mystery,Thriller",6.6,2630
tt0076112,movie,Greta - Haus ohne Männer,0,1977,"Drama,Horror",4.5,2630
tt5608972,movie,Bir Baba Hindu,0,2016,"Action,Adventure,Comedy",2.6,2630
tt0104377,movie,Guncrazy,0,1992,"Crime,Drama,Romance",5.5,2630
tt0233600,movie,Dong jing gong lüe,0,2000,"Action,Comedy,Drama",5.8,2630
tt0482389,movie,Gentleman,0,1993,"Action,Drama,Thriller",7.8,2629
tt0265010,movie,Girl Fever,0,2002,"Comedy,Romance",4.9,2629
tt0252607,movie,Koltuk Belasi,0,1990,"Comedy,Drama",7.0,2629
tt4441422,movie,Hangman,0,2015,"Horror,Thriller",4.6,2628
tt2226321,movie,Dark,0,2015,"Drama,Horror,Thriller",3.5,2628
tt3266724,movie,Black Rose,0,2014,"Action,Crime,Drama",2.8,2628
tt0398029,movie,The Last Drop,0,2006,"Action,Adventure,Drama",4.5,2628
tt0091339,movie,Killer Workout,0,1987,Horror,4.7,2628
tt8439934,movie,Stairs,0,2019,"Action,Horror,Sci-Fi",4.0,2628
tt0425661,movie,Yôkai daisensô,0,2005,"Adventure,Family,Fantasy",6.4,2628
tt1609790,movie,Cornelis,0,2010,"Biography,Drama,Music",6.3,2628
tt0089539,movie,Malibu Express,0,1985,"Comedy,Crime,Mystery",4.8,2628
tt2914740,movie,Deep Dark,0,2015,"Fantasy,Horror",5.0,2627
tt0090151,movie,That Was Then... This Is Now,0,1985,"Crime,Drama",6.1,2627
tt0089789,movie,The Peanut Butter Solution,0,1985,"Adventure,Comedy,Family",6.0,2627
tt5973364,movie,Lemon,0,2017,"Comedy,Drama",4.7,2627
tt0071198,movie,The Bat People,0,1974,"Horror,Romance",2.8,2627
tt6883152,movie,The Devil and Father Amorth,0,2017,Horror,4.6,2627
tt7870102,movie,Critical Thinking,0,2020,Drama,6.5,2627
tt0142250,movie,Doragon bôru: Saikyô e no michi,0,1996,"Action,Adventure,Animation",7.2,2626
tt0301390,movie,The Heart of Me,0,2002,"Drama,Romance",6.6,2626
tt0109412,movie,Chik loh goh yeung,0,1992,"Action,Crime,Horror",5.9,2626
tt0061758,movie,Hells Angels on Wheels,0,1967,"Crime,Drama,Thriller",5.1,2626
tt0119097,movie,Fakin' Da Funk,0,1997,Comedy,7.2,2625
tt2113809,movie,The Wee Man,0,2013,Drama,6.1,2625
tt0068528,movie,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,0,1972,Drama,7.4,2624
tt29354040,movie,Renaissance: A Film by Beyoncé,0,2023,"Documentary,Music",8.8,2624
tt0097074,movie,Cohen and Tate,0,1988,"Action,Crime,Drama",6.3,2624
tt0845474,movie,Küçük Kiyamet,0,2006,"Drama,Fantasy,Horror",6.3,2624
tt0067610,movie,Pretty Maids All in a Row,0,1971,"Comedy,Crime,Mystery",6.1,2623
tt0080380,movie,The Apple,0,1980,"Music,Musical,Sci-Fi",4.3,2623
tt1588358,movie,Hermano,0,2010,"Drama,Family,Sport",7.2,2623
tt1524131,movie,Knucklehead,0,2010,"Comedy,Sport",5.1,2623
tt1630564,movie,Sacrifice,0,2011,"Action,Thriller",4.3,2623
tt0431979,movie,Le petit lieutenant,0,2005,"Crime,Drama",6.9,2623
tt11191344,movie,Red,0,2021,"Action,Crime,Drama",6.4,2623
tt0300028,movie,Indian,0,2001,"Action,Crime,Drama",5.4,2622
tt0094939,movie,Daffy Duck's Quackbusters,0,1988,"Action,Adventure,Animation",7.1,2622
tt0785012,movie,In Tranzit,0,2008,"Drama,Romance,War",5.7,2622
tt2124096,movie,Yolki 2,0,2011,"Comedy,Drama,Family",6.2,2622
tt0238137,movie,Tangled,0,2001,"Drama,Thriller",5.5,2622
tt0060050,movie,7 Women,0,1965,Drama,6.7,2622
tt0808315,movie,In 3 Tagen bist du tot,0,2006,"Horror,Thriller",5.4,2621
tt0487887,movie,O Crime do Padre Amaro,0,2005,"Action,Drama",5.3,2621
tt9686154,movie,You Will Die at Twenty,0,2019,Drama,7.0,2620
tt7329642,movie,The Banishing,0,2020,"Horror,Mystery,Thriller",4.5,2620
tt1339302,movie,Gekijô ban Bleach: Fade to Black - Kimi no na o yobu,0,2008,"Action,Animation,Drama",7.1,2620
tt0065579,movie,Cotton Comes to Harlem,0,1970,"Action,Comedy,Crime",6.5,2619
tt5259966,movie,No manches Frida,0,2016,"Comedy,Romance",5.5,2619
tt6452332,movie,Yoake tsugeru Rû no uta,0,2017,"Adventure,Animation,Comedy",6.8,2619
tt11730914,movie,Maaran,0,2022,"Action,Thriller",4.4,2619
tt0090297,movie,Water,0,1985,"Adventure,Comedy,Drama",6.0,2619
tt12038672,movie,Money Back Guarantee,0,2023,"Action,Comedy,Thriller",8.0,2619
tt0363249,movie,Otets i syn,0,2003,Drama,6.5,2618
tt4701688,movie,Demonte Colony,0,2015,"Horror,Thriller",7.0,2618
tt0066728,movie,The Million Dollar Duck,0,1971,"Comedy,Family,Sci-Fi",5.7,2618
tt0491005,movie,Kaw,0,2006,"Horror,Sci-Fi,Thriller",4.3,2617
tt0103927,movie,Carry on Columbus,0,1992,"Action,Adventure,Comedy",3.4,2617
tt0067696,movie,Sette orchidee macchiate di rosso,0,1972,"Crime,Horror,Mystery",6.3,2617
tt3108604,movie,American Poltergeist,0,2015,"Horror,Thriller",2.0,2617
tt0807943,movie,Dhee,0,2007,Comedy,7.2,2617
tt13623916,movie,Toolsidas Junior,0,2022,"Drama,Family,Sport",7.4,2617
tt4180576,movie,Bridgend,0,2015,"Drama,Horror",5.4,2616
tt0254000,movie,Ögretmen,0,1988,"Comedy,Drama",7.2,2616
tt0490170,movie,Love Story 2050,0,2008,"Action,Adventure,Drama",2.6,2615
tt0100281,movie,The Nutcracker Prince,0,1990,"Adventure,Animation,Family",6.8,2615
tt0060574,movie,Der junge Törless,0,1966,Drama,7.3,2615
tt0448993,movie,The Art of Travel,0,2008,Drama,6.3,2614
tt1042499,movie,Filth and Wisdom,0,2008,"Comedy,Drama,Music",5.3,2614
tt5836706,movie,Head Full of Honey,0,2018,"Comedy,Drama",5.5,2614
tt2737018,movie,Selam,0,2013,"Drama,Romance",6.2,2614
tt0065148,movie,Una sull'altra,0,1969,"Mystery,Thriller",6.6,2614
tt0926110,movie,Missionary Man,0,2007,Thriller,5.0,2613
tt6522398,movie,Katamarayudu,0,2017,"Action,Comedy",5.5,2613
tt0082162,movie,Chashme Buddoor,0,1981,"Comedy,Family,Romance",7.9,2613
tt0250617,movie,Night at the Golden Eagle,0,2001,Drama,5.8,2613
tt3532278,movie,Brothers of the Wind,0,2015,"Adventure,Drama,Family",6.8,2612
tt11565160,movie,The Y,0,2023,"Horror,Mystery,Thriller",6.6,2612
tt0190611,movie,Pantaleón y las visitadoras,0,1999,"Comedy,Drama",7.1,2612
tt0067885,movie,Trzecia czesc nocy,0,1971,"Drama,Horror,War",7.3,2612
tt5523174,movie,Pichaikkaran,0,2016,"Action,Drama,Thriller",7.6,2611
tt0363510,movie,Chavez: Inside the Coup,0,2003,Documentary,8.3,2611
tt2091327,movie,Pleasure or Pain,0,2013,"Drama,Romance,Thriller",4.2,2611
tt4016294,movie,The Midas Touch,0,2020,"Comedy,Horror",4.4,2610
tt7012864,movie,Lowlife,0,2017,"Comedy,Crime,Drama",6.2,2610
tt10749786,movie,Atlantis,0,2019,"Drama,War",6.9,2610
tt4067084,movie,El Gezira 2,0,2014,"Action,Drama,Thriller",7.0,2610
tt18372380,movie,Daari,0,2022,"Crime,Thriller",7.8,2610
tt0116293,movie,Female Perversions,0,1996,"Drama,Fantasy,Thriller",5.4,2609
tt10468636,movie,Thambi,0,2019,"Action,Thriller",6.8,2609
tt3823098,movie,Edie,0,2017,"Adventure,Drama",6.6,2609
tt7813294,movie,A Fairy Tale After All,0,2022,"Adventure,Family,Fantasy",3.4,2608
tt2739338,movie,The Christmas Candle,0,2013,"Drama,Family",6.2,2608
tt10540242,movie,The Main Event,0,2020,"Action,Comedy,Family",4.8,2608
tt2194826,movie,The Barber,0,2014,Thriller,5.9,2608
tt2332518,movie,Até que a Sorte nos Separe,0,2012,Comedy,5.5,2608
tt8459250,movie,Shéhérazade,0,2018,"Drama,Romance,Thriller",7.0,2607
tt4979082,movie,Jai Gangaajal,0,2016,"Crime,Drama",5.8,2607
tt1646114,movie,Schaste moe,0,2010,Drama,6.8,2607
tt7533878,movie,Sen Kiminle Dans Ediyorsun,0,2017,Comedy,5.6,2607
tt0090952,movie,Do ma daan,0,1986,"Action,Comedy",7.3,2607
